Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Uganda,UGA,43.9835609756,44.5600243902,45.1470487805,45.7381219512,46.3212682927,46.8794878049,47.3937317073,47.8515121951,48.2427804878,48.5625365854,48.8102439024,48.9893902439,49.1154878049,49.2025365854,49.2615121951,49.3034634146,49.3383414634,49.3696829268,49.3974878049,49.4212682927,49.4414878049,49.452097561,49.446097561,49.4110487805,49.338,49.2081219512,48.9995121951,48.709804878,48.3505609756,47.9408292683,47.5006585366,47.0550487805,46.640902439,46.2970731707,46.0583902439,45.9662195122,46.0543902439,46.322804878,46.7633414634,47.3648780488,48.1093658537,48.972804878,49.9127560976,50.8887804878,51.8713658537,52.8399268293,53.7878536585,54.7176341463,55.6243902439,56.4917560976,57.2965365854,58.0175365854
Ukraine,UKR,68.2995365854,68.7638536585,69.146097561,69.4577073171,69.7082195122,69.9056341463,70.0565365854,70.1611219512,70.2230731707,70.2475609756,70.2352195122,70.1826341463,70.0908536585,69.9629268293,69.8088536585,69.6346341463,69.4461707317,69.2534390244,69.070902439,68.9151219512,68.8178292683,68.8108292683,68.9012439024,69.0774878049,69.3173414634,69.5747804878,69.7912439024,70.4951219512,70.4975609756,70.5390243902,70.1365853659,68.8780487805,68.8780487805,67.8780487805,67.8731707317,67.1170731707,67.3107317073,67.2953658537,67.9682926829,68.193902439,67.8634146341,68.2870731707,68.2756097561,68.2107317073,68.1853658537,67.9568292683,68.0775609756,68.222195122,68.2514634146,69.19,70.2756097561,70.8092682927
Upper middle income,UMC,47.8057668632,48.3044222729,49.0948157407,50.283643442,51.8502013148,53.6780443815,55.6288851127,57.5040305391,59.176815776,60.5524273085,61.6165894334,62.3774957944,62.9432237136,63.4103762204,63.8053803111,64.1571933298,64.4893250414,64.7898328461,65.0650729187,65.3339897274,65.6209076481,65.911706755,66.2085183458,66.5183818856,66.8357189529,67.1546939014,67.4819761374,67.7967804348,68.1046464128,68.3910928683,68.6673705747,68.9188429226,69.1285513142,69.3213419531,69.516511872,69.7219911507,69.9496030345,70.2247634724,70.5296338604,70.8751767311,71.2405848445,71.5941378003,71.9255338452,72.2322098765,72.5073716498,72.7417826518,72.9576672543,73.1584883881,73.3536863243,73.5596329481,73.7512609093,73.9634636162
Uruguay,URY,67.8958780488,68.1122682927,68.2966341463,68.4409268293,68.5431463415,68.606804878,68.6359268293,68.6455121951,68.651097561,68.6617073171,68.685804878,68.7303658537,68.795902439,68.883902439,68.9973658537,69.1428292683,69.3213170732,69.5298536585,69.7644634146,70.0186097561,70.2862926829,70.5589756098,70.8316097561,71.0961707317,71.3486341463,71.5834634146,71.7985853659,71.9975609756,72.184902439,72.364195122,72.5395365854,72.7190487805,72.9073170732,73.1063902439,73.3172682927,73.5394634146,73.7678780488,73.9969268293,74.223,74.4435609756,74.660097561,74.8726097561,75.0861219512,75.2996829268,75.5132682927,75.7228536585,75.9249512195,76.1160487805,76.2951219512,76.4611707317,76.6162195122,76.7642682927
United States,USA,69.7707317073,70.2707317073,70.1195121951,69.9170731707,70.1658536585,70.2146341463,70.212195122,70.5609756098,69.9512195122,70.5073170732,70.8073170732,71.1073170732,71.156097561,71.356097561,71.956097561,72.6048780488,72.856097561,73.256097561,73.356097561,73.8048780488,73.6585365854,74.0073170732,74.3609756098,74.4634146341,74.5634146341,74.5634146341,74.6146341463,74.7658536585,74.7658536585,75.0170731707,75.2146341463,75.3658536585,75.642195122,75.4195121951,75.5743902439,75.6219512195,75.9965853659,76.4292682927,76.5804878049,76.5829268293,76.6365853659,76.7365853659,76.8365853659,76.987804878,77.3390243902,77.3390243902,77.587804878,77.8390243902,77.9390243902,78.0902439024,78.5414634146,78.6414634146
Uzbekistan,UZB,58.8855365854,59.2975365854,59.7130243902,60.1300243902,60.5465365854,60.9570487805,61.3575853659,61.7441219512,62.1111707317,62.4562195122,62.7742682927,63.061804878,63.3203414634,63.5558780488,63.7748780488,63.9878780488,64.207804878,64.4426829268,64.6980243902,64.973902439,65.2723902439,65.5926097561,65.9221219512,66.2439268293,66.542,66.7852195122,66.9424390244,67.0025121951,66.9683414634,66.851902439,66.6841707317,66.5062682927,66.3592682927,66.2722682927,66.258804878,66.3168292683,66.4317804878,66.5711219512,66.7087804878,66.8333170732,66.9407804878,67.0292682927,67.1083658537,67.1866097561,67.2650243902,67.3470487805,67.4351463415,67.5297073171,67.6321707317,67.7420243902,67.8587560976,67.9803902439
St. Vincent and the Grenadines,VCT,57.7238780488,58.8096829268,59.8392195122,60.7823902439,61.6211463415,62.3474634146,62.9698292683,63.5147560976,64.0047317073,64.447195122,64.8425365854,65.1831463415,65.4689756098,65.7040487805,65.9024390244,66.086804878,66.2798536585,66.4992682927,66.7546097561,67.0483658537,67.3764146341,67.7255121951,68.0729268293,68.4030243902,68.7072926829,68.9823414634,69.2323658537,69.4650731707,69.6846341463,69.8900243902,70.0766585366,70.2374390244,70.3681463415,70.4666097561,70.5362682927,70.5775121951,70.5917804878,70.5876585366,70.5763170732,70.5693902439,70.5831219512,70.6343414634,70.7287073171,70.8667560976,71.0449268293,71.2525609756,71.472804878,71.6873414634,71.8809268293,72.0474634146,72.1849268293,72.2994390244
"Venezuela, RB",VEN,59.529195122,60.1142439024,60.6974878049,61.2764146341,61.8485609756,62.4109512195,62.9616585366,63.498804878,64.019,64.5193170732,64.9958780488,65.4457560976,65.8679268293,66.2624390244,66.6282439024,66.9633414634,67.2626585366,67.5296585366,67.7712439024,67.9959268293,68.2191707317,68.4565365854,68.7195365854,69.0106829268,69.3279512195,69.6642926829,70.0036829268,70.3285609756,70.6243658537,70.885097561,71.1077317073,71.2952439024,71.4566829268,71.6030731707,71.7379268293,71.8652682927,71.9856097561,72.0999512195,72.2113170732,72.3242195122,72.4441463415,72.5770731707,72.7250243902,72.8879512195,73.0658780488,73.2537804878,73.4476829268,73.639097561,73.8250243902,74.0024878049,74.1704634146,74.3309756098
Virgin Islands (U.S.),VIR,63.7302195122,64.1015609756,64.4625609756,64.8287560976,65.2101219512,65.6116097561,66.0325853659,66.4624634146,66.8927073171,67.320804878,67.7448292683,68.1648780488,68.5805609756,68.9904878049,69.3911707317,69.7781707317,70.1449512195,70.4909268293,70.8165365854,71.1251707317,71.425195122,71.7264634146,72.0364634146,72.3616341463,72.7020487805,73.0557317073,73.4168292683,73.7759512195,74.1262926829,74.4644390244,74.788,75.0990243902,75.4005121951,75.694902439,75.982195122,76.262902439,76.5365609756,76.8025609756,77.0592926829,77.3061707317,77.5756585366,77.8451463415,78.1146341463,78.2513821138,78.3881300813,78.5248780488,78.6597560976,78.7943902439,78.9447804878,79.0698292683,79.1894390244,79.3055853659
Vietnam,VNM,59.0670243902,59.744195122,60.4105365854,61.0430243902,61.6071463415,61.9967804878,62.0873902439,61.8420487805,61.2930487805,60.5256829268,59.7370487805,59.1742439024,59.0216097561,59.3812195122,60.2534390244,61.5363658537,63.0428536585,64.5267073171,65.7963414634,66.7725121951,67.4331463415,67.8274390244,68.0872926829,68.3215853659,68.5689268293,68.8528292683,69.1752926829,69.5126829268,69.8469512195,70.1785853659,70.510097561,70.8404878049,71.170804878,71.498097561,71.8223658537,72.1426829268,72.4590487805,72.7689756098,73.0699756098,73.3595365854,73.6311219512,73.8797073171,74.1022439024,74.2992439024,74.4737560976,74.6278536585,74.7686341463,74.902195122,75.0350731707,75.1707560976,75.3117317073,75.457902439
Vanuatu,VUT,46.4874878049,47.088097561,47.688195122,48.2872926829,48.8868292683,49.4847804878,50.0831219512,50.6818292683,51.2809268293,51.879902439,52.479804878,53.0796341463,53.6794390244,54.2792682927,54.8786097561,55.4799756098,56.0883170732,56.703097561,57.3223658537,57.939195122,58.5427073171,59.1205609756,59.6648780488,60.1721219512,60.6422682927,61.082195122,61.5022195122,61.9146341463,62.3317560976,62.7580243902,63.1968536585,63.6477804878,64.1034146341,64.5593414634,65.0121463415,65.4593414634,65.8994878049,66.330097561,66.751195122,67.1598292683,67.555,67.9347073171,68.2999512195,68.6517073171,68.99,69.3168536585,69.6347560976,69.9442195122,70.2477317073,70.545804878,70.838902439,71.1280487805
World,WLD,52.4799564516,53.006188136,53.4954458804,54.1424403633,54.9774690677,55.8268475121,56.7486864419,57.6173877782,58.3338977494,59.0050715433,59.592171268,60.0808242563,60.4929665568,60.856381634,61.2634309296,61.6266842641,61.9740869706,62.3302171129,62.6308818721,62.9403219585,63.1871967892,63.4945238429,63.798531013,64.0332682503,64.2912853375,64.5456785275,64.8464402465,65.1000788218,65.304499097,65.5159240181,65.6964515943,65.8622866745,65.9972397678,66.0833480799,66.2587837317,66.4359927503,66.6903459339,66.9591679667,67.1858727133,67.417047891,67.6905841846,67.9833335701,68.2376790787,68.4980911066,68.8030030434,69.0346237898,69.3314514165,69.5902402915,69.8193278085,70.0733999452,70.3104166439,70.539335605
Samoa,WSM,49.9695121951,50.4695121951,50.9695121951,51.4695121951,51.9695121951,52.4695121951,52.9695121951,53.4695121951,53.9695121951,54.4695121951,54.9695121951,55.4695121951,55.9695121951,56.4695121951,56.9695121951,57.4695121951,57.9695121951,58.4695121951,58.9695121951,59.4695121951,59.9695121951,60.4685121951,60.9665121951,61.4645121951,61.9625121951,62.463,62.969,63.4809756098,63.9989512195,64.5194146341,65.0404146341,65.5589512195,66.0700243902,66.5691463415,67.051804878,67.5150243902,67.9542682927,68.3705365854,68.764804878,69.1370487805,69.4873170732,69.8166097561,70.1284146341,70.4262682927,70.7146097561,70.9969268293,71.2766585366,71.5572926829,71.837804878,72.1217073171,72.4080243902,72.6957804878
"Yemen, Rep.",YEM,32.3856585366,33.3205365854,34.2464390244,35.1618292683,36.0657317073,36.9536585366,37.8215853659,38.6715365854,39.5069756098,40.3344390244,41.161902439,41.9988536585,42.8548292683,43.733804878,44.6392926829,45.5763170732,46.5453658537,47.5404634146,48.5486097561,49.5582926829,50.5595365854,51.5413414634,52.4927073171,53.4021219512,54.2555853659,55.0385853659,55.7386341463,56.3567317073,56.8963414634,57.363,57.764195122,58.110902439,58.4186341463,58.7028780488,58.9726341463,59.2364146341,59.496195122,59.7479756098,59.9912682927,60.2275609756,60.4578536585,60.6836829268,60.904,61.1183414634,61.3286585366,61.5349268293,61.7386585366,61.9397804878,62.1378292683,62.3337804878,62.5276585366,62.7184878049
South Africa,ZAF,49.0362926829,49.429804878,49.8132926829,50.1957560976,50.5817560976,50.9718292683,51.3630243902,51.7494146341,52.126,52.4932682927,52.8506829268,53.1961463415,53.5336341463,53.8705609756,54.2134146341,54.5767073171,54.9744634146,55.4122439024,55.8926097561,56.4140487805,56.9730731707,57.5626341463,58.167195122,58.7687804878,59.3524390244,59.9121707317,60.4495121951,60.9580243902,61.423804878,61.8204390244,62.1200731707,62.294804878,62.3251707317,62.1937317073,61.8879756098,61.3700243902,60.6054634146,59.613195122,58.4430243902,57.1566829268,55.8368780488,54.570804878,53.441195122,52.5237560976,51.8737560976,51.5573414634,51.6137073171,51.9965121951,52.6360243902,53.467097561,54.3907560976,55.2956585366
"Congo, Dem. Rep.",COD,41.0180487805,41.2335365854,41.4515121951,41.678,41.918,42.1804878049,42.4724878049,42.7919756098,43.1334634146,43.4889512195,43.8449268293,44.183902439,44.4928780488,44.7653658537,44.9978536585,45.1968536585,45.3738536585,45.5433658537,45.7173902439,45.8994146341,46.0884390244,46.2789512195,46.4619756098,46.6299756098,46.7799512195,46.9154390244,47.0444146341,47.1698780488,47.2868536585,47.3873170732,47.4387804878,47.4052682927,47.2722682927,47.0472682927,46.7522926829,46.4403170732,46.176902439,46.0170243902,45.9936341463,46.1132439024,46.3557317073,46.6780487805,47.0191463415,47.3314878049,47.5991219512,47.8216097561,48.0155365854,48.2135121951,48.4395853659,48.697804878,48.9876829268,49.3007073171
Zambia,ZMB,45.109804878,45.4875121951,45.8536585366,46.2092195122,46.5586829268,46.9130243902,47.2862682927,47.6864634146,48.1136341463,48.5622926829,49.0254146341,49.4940243902,49.9495853659,50.3701219512,50.7371219512,51.0336341463,51.2491219512,51.3771463415,51.4122439024,51.3414878049,51.1489512195,50.8177073171,50.350804878,49.7607560976,49.0641219512,48.2749268293,47.4092195122,46.4959512195,45.5715121951,44.6697804878,43.8201463415,43.0414878049,42.3446585366,41.7465609756,41.2740487805,40.9475365854,40.7814390244,40.7757804878,40.9346341463,41.2645365854,41.7831219512,42.5065609756,43.4269268293,44.5222682927,45.765,47.1283414634,48.5849268293,50.0985365854,51.6221463415,53.1133658537,54.5275609756,55.8331463415
Zimbabwe,ZWE,51.5424634146,51.9149512195,52.277902439,52.6293170732,52.9716585366,53.3044634146,53.6277073171,53.9454390244,54.2601463415,54.5768536585,54.8985853659,55.2278292683,55.5666097561,55.9193902439,56.2916829268,56.6974634146,57.1557073171,57.666902439,58.2200487805,58.7961219512,59.3776097561,59.9449512195,60.4661707317,60.9028536585,61.2175609756,61.3729268293,61.3390487805,61.1090243902,60.6744878049,60.0265121951,59.1337560976,57.9653414634,56.5442195122,54.9222926829,53.1644390244,51.3410243902,49.5248780488,47.7953170732,46.2365853659,44.9265121951,43.922,43.2530731707,42.9057317073,42.8738536585,43.1782439024,43.8883902439,45.0842682927,46.7497317073,48.8083414634,51.1479268293,53.5931219512,55.9462195122
